dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
24_mnist,t100,123,mad,1,10.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,2,10.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,4,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,5,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,8,10.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,9,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,10,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,11,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,12,10.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,13,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,14,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,15,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,16,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,17,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,18,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,19,10.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,20,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,22,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,23,1.50000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,24,10.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,25,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,27,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,30,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,32,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,33,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,34,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,38,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,41,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,42,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,43,10.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,45,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,46,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,47,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,48,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,49,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,51,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,54,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,56,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,57,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,58,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,59,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,62,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,63,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,64,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,65,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,66,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,67,1.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,123,mad,68,0.00000000,0.70343465,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,123,mad,69,3.00000000,0.70343465,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
