dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
43_WDBC,t100,109,mad,0,5.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,1,0.75000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,2,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,3,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,4,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,5,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,6,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,7,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,8,0.75000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,9,0.75000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,10,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,11,1.25000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,12,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,13,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,14,0.75000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,15,2.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,16,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,17,1.25000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,18,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,19,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,20,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,21,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,22,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,23,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,24,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,25,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,26,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,27,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,28,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,109,mad,29,3.00000000,0.68181819,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
