dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
43_WDBC,t100,111,mad,0,5.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,1,2.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,2,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,3,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,4,1.25000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,5,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,6,8.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,7,10.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,8,6.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,9,0.75000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,10,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,11,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,12,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,13,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,14,0.75000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,15,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,16,0.75000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,17,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,18,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,19,0.75000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,20,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,21,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,22,5.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,23,0.75000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,24,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,25,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,26,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,27,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,28,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
43_WDBC,t100,111,mad,29,3.00000000,0.72727269,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
