dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
24_mnist,t100,113,mad,1,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,2,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,4,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,5,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,8,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,9,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,10,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,11,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,12,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,13,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,14,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,15,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,16,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,17,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,18,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,19,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,20,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,22,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,23,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,24,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,25,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,27,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,30,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,32,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,33,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,34,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,38,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,41,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,42,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,43,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,45,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,46,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,47,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,48,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,49,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,51,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,54,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,56,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,57,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,58,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,59,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,62,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,63,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,64,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,65,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,66,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,67,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,68,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,69,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,71,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,73,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,74,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,75,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,77,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,79,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,80,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,81,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,82,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,84,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,85,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,90,10.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,92,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,93,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,94,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,95,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,113,mad,96,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,97,0.00000000,0.69626749,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,113,mad,98,3.00000000,0.69626749,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
