dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
24_mnist,t100,104,zscore,1,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,2,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,4,3.00000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,5,0.00000000,0.85010618,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,104,zscore,8,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,9,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,10,3.00000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,11,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,12,3.00000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,13,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,14,0.00000000,0.85010618,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,104,zscore,15,0.00000000,0.85010618,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,104,zscore,16,0.00000000,0.85010618,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,104,zscore,17,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,18,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,19,3.00000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
24_mnist,t100,104,zscore,20,0.50000000,0.85010618,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
