dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
19_landsat,t100,105,zscore,0,1.25000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,1,2.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,2,8.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,3,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,4,8.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,5,2.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,6,8.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,7,8.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,8,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,9,2.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,10,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,11,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,12,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,13,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,14,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,15,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,16,2.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,17,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,18,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,19,2.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,20,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,21,2.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,22,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,23,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,24,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,25,2.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,26,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,27,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,28,1.25000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,29,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,30,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,31,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,32,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,33,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,34,3.00000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
19_landsat,t100,105,zscore,35,0.75000000,0.61012298,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
