dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
18_Ionosphere,t100,137,zscore,0,5.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,1,5.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,2,1.25000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,3,2.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,4,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,5,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,6,0.75000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,7,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,8,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,9,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,10,1.25000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,11,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,12,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,13,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,14,1.25000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,15,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,16,1.25000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,17,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,18,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,19,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,20,2.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,21,5.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,22,1.25000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,23,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,24,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,25,5.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,26,2.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,27,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,28,2.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,29,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,30,0.75000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
18_Ionosphere,t100,137,zscore,31,3.00000000,0.87929124,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
