dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
22_magic.gamma,t100,123,zscore,0,1.50000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,1,6.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,2,1.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,3,3.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,4,4.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,5,6.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,6,6.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,7,0.50000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,8,3.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
22_magic.gamma,t100,123,zscore,9,3.00000000,0.77108735,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
