dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
40_vowels,t100,138,zscore,0,2.00000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,1,1.00000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,2,0.75000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,3,3.00000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,4,3.00000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,5,3.00000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,6,8.00000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,7,0.75000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,8,1.25000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,9,3.00000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,10,1.25000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
40_vowels,t100,138,zscore,11,1.50000000,0.95351046,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
