dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
30_satellite,t100,100,zscore,0,0.75000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,1,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,2,0.75000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,3,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,4,0.75000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,5,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,6,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,7,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,8,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,9,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,10,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,11,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,12,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,13,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,14,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,15,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,16,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,17,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,18,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,19,0.75000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,20,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,21,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,22,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,23,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,24,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,25,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,26,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,27,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,28,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,29,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,30,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,31,1.25000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,32,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,33,0.75000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,34,3.00000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
30_satellite,t100,100,zscore,35,0.75000000,0.73535359,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
