dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
12_fault,t100,118,zscore,0,4.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,1,4.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,2,1.50000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,3,4.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,4,4.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,5,4.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,6,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,7,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,8,4.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,9,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,10,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,11,0.00000000,0.72485650,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,118,zscore,12,0.00000000,0.72485650,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,118,zscore,13,0.00000000,0.72485650,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,118,zscore,14,0.50000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,15,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,16,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,17,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,18,2.50000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,19,1.50000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,20,0.00000000,0.72485650,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
12_fault,t100,118,zscore,21,2.50000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,22,1.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,23,2.50000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,24,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,25,4.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
12_fault,t100,118,zscore,26,3.00000000,0.72485650,"0.5;0.75;1;1.25;1.5;2;2.5;3;4;5;6;8;10"
