dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
28_pendigits,t100,138,adjusted,0,1.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,1,1.75000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,2,1.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,3,2.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,4,0.75000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,5,2.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,6,1.75000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,7,2.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,8,1.25000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,9,2.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,10,2.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,11,1.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,12,1.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,13,1.75000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,14,1.25000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,138,adjusted,15,2.50000000,0.96824217,"0.75;1;1.25;1.5;1.75;2;2.5;3"
