dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
40_vowels,t100,138,adjusted,0,1.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,1,1.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,2,3.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,3,3.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,4,2.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,5,1.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,6,1.50000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,7,2.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,8,1.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,9,1.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,10,0.75000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
40_vowels,t100,138,adjusted,11,1.00000000,0.85578746,"0.75;1;1.25;1.5;1.75;2;2.5;3"
