dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
28_pendigits,t100,115,adjusted,0,2.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,1,2.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,2,2.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,3,1.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,4,3.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,5,2.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,6,1.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,7,1.50000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,8,1.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,9,3.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,10,1.50000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,11,1.50000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,12,2.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,13,1.50000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,14,1.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
28_pendigits,t100,115,adjusted,15,1.00000000,0.96509081,"0.75;1;1.25;1.5;1.75;2;2.5;3"
