dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
24_mnist,t100,128,adjusted,1,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,2,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,4,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,5,0.00000000,0.78578776,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,128,adjusted,8,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,9,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,10,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,11,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,12,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,13,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,14,0.00000000,0.78578776,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,128,adjusted,15,0.00000000,0.78578776,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,128,adjusted,16,0.00000000,0.78578776,"NONRELEVANT:DISCRETE_FALLBACK_MINMAX"
24_mnist,t100,128,adjusted,17,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,18,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,19,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,20,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,22,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,23,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,24,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
24_mnist,t100,128,adjusted,25,1.50000000,0.78578776,"0.75;1;1.25;1.5;1.75;2;2.5;3"
