dataset,tag,run_id,method,feature_index,param_opt,final_auc,grid
43_WDBC,t100,132,adjusted,0,1.00000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,1,1.00000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,2,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,3,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,4,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,5,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,6,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,7,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,8,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,9,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,10,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,11,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,12,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,13,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,14,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,15,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,16,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,17,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,18,2.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,19,0.75000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,20,0.75000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,21,1.75000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,22,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,23,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,24,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,25,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,26,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,27,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,28,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
43_WDBC,t100,132,adjusted,29,1.50000000,0.99242425,"0.75;1;1.25;1.5;1.75;2;2.5;3"
